_id,id,title,overview,release_date,popularity,vote_average,vote_count
661ec16e82636514977a5ac0,12900,Conspiracy,"At the Wannsee Conference on January 20, 1942, senior Nazi officials meet to determine the manner in which the so-called ""Final Solution to the Jewish Question"" can be best implemented.",2001-05-19,16.789,7.3,377
661ec16e82636514977a5ac2,259693,The Conjuring 2,Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.,2016-06-08,79.287,7.292,8067
661ec16e82636514977a5ac4,30497,The Texas Chain Saw Massacre,A group of five young friends face a nightmare of torment at the hands of a depraved Texas clan.,1974-10-01,52.705,7.287,3075
661ec16e82636514977a5a91,132363,The Butler,"A look at the life of Cecil Gaines who served eight presidents as the White House's head butler from 1952 to 1986, and had a unique front-row seat as political and racial history was made.",2013-08-16,19.252,7.345,2782
661ec16e82636514977a5a93,381288,Split,"Though Kevin has evidenced 23 personalities to his trusted psychiatrist, Dr. Fletcher, there remains one still submerged who is set to materialize and dominate all the others. Compelled to abduct three teenage girls led by the willful, observant Casey, Kevin reaches a war for survival among all of those contained within him — as well as everyone around him — as the walls between his compartments shatter apart.",2017-01-19,152.625,7.341,16794
661ec16e82636514977a5a96,1056360,American Fiction,"A novelist fed up with the establishment profiting from ""Black"" entertainment uses a pen name to write a book that propels him into the heart of hypocrisy and the madness he claims to disdain.",2023-11-10,58.009,7.34,710
661ec16e82636514977a5a9a,10975,Operation Condor,"Hired by a Spanish baron, Hong Kong treasure hunter Jackie, a.k.a. ""Asian Hawk"" and his entourage seek WWII Nazi gold buried in the Sahara Desert.",1991-02-07,33.899,7.3,516
661ec16e82636514977a5aa0,1429,25th Hour,"In New York City in the days following the events of 9/11, Monty Brogan is a convicted drug dealer about to start a seven-year prison sentence, and his final hours of freedom are devoted to hanging out with his closest buddies and trying to prepare his girlfriend for his extended absence.",2002-12-19,24.741,7.328,2246
661ec16e82636514977a5aa6,759,Gentlemen Prefer Blondes,"Lorelei Lee is a beautiful showgirl engaged to be married to the wealthy Gus Esmond, much to the disapproval of Gus' rich father, Esmond Sr., who thinks that Lorelei is just after his money. When Lorelei goes on a cruise accompanied only by her best friend, Dorothy Shaw, Esmond Sr. hires Ernie Malone, a private detective, to follow her and report any questionable behavior that would disqualify her from the marriage.",1953-07-14,22.339,7.323,912
661ec16e82636514977a5ab2,255,Stolen Kisses,"The third in a series of films featuring François Truffaut's alter-ego, Antoine Doinel, the story resumes with Antoine being discharged from military service. His sweetheart Christine's father lands Antoine a job as a security guard, which he promptly loses. Stumbling into a position assisting a private detective, Antoine falls for his employers' seductive wife, Fabienne, and finds that he must choose between the older woman and Christine.",1968-09-04,19.003,7.3,400
661ec16e82636514977a5ab4,6404,Nosferatu the Vampyre,"Jonathan Harker, a real estate agent, goes to Transylvania to visit the mysterious Count Dracula and formalize the purchase of a property in Wismar. Once Jonathan is caught under his evil spell, Dracula travels to Wismar where he meets the beautiful Lucy, Jonathan's wife, while a plague spreads through the town, now ruled by death.",1979-01-17,16.482,7.306,774
661ec16e82636514977a5ab5,11502,Knife in the Water,"On their way to an afternoon on the lake, husband and wife Andrzej and Krystyna nearly run over a young hitchhiker. Inviting the young man onto the boat with them, Andrzej begins to subtly torment him; the hitchhiker responds by making overtures toward Krystyna. When the hitchhiker is accidentally knocked overboard, the husband's panic results in unexpected consequences.",1962-03-09,12.167,7.3,408
661ec16e82636514977a5ac7,408220,Justice League Dark,"When innocent civilians begin committing unthinkable crimes across Metropolis, Gotham City and beyond, Batman must call upon mystical counterparts to eradicate this demonic threat to the planet; enter Justice League Dark. This team of Dark Arts specialists must unravel the mystery of Earth's supernatural plague and contend with the rising, powerful villainous forces behind the siege—before it's too late for all of mankind.",2017-01-24,17.428,7.3,1015
661ec16e82636514977a5a8b,332270,Battle for Sevastopol,"The story of Lyudmila Pavlichenko, the most successful female sniper in history.",2015-04-02,25.364,7.4,432
661ec16e82636514977a5a8f,488,The African Queen,"At the start of the First World War, in the middle of Africa’s nowhere, a gin soaked riverboat captain is persuaded by a strong-willed missionary to go down river and face-off a German warship.",1952-01-07,21.832,7.347,904
661ec16e82636514977a5a9b,134,"O Brother, Where Art Thou?","In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them. On their journey they come across many comical characters and incredible situations. Based upon Homer's 'Odyssey'.",2000-08-30,33.016,7.334,3972
661ec16e82636514977a5a9c,876792,That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond,"A long-running conspiracy is swirling over a mysterious power wielded by the Queen in Raja, a small country west of Tempest. When a slime who evolved into a Demon Lord named Rimuru Tempest crosses paths with Hiiro, a survivor of the Ogre race, an incredible adventure packed with new characters begins. The power of bonds will be put to the test!",2022-11-25,45.369,7.328,364
661ec16e82636514977a5a9d,486947,The Guilty,"Police officer Asger Holm, demoted to desk work as an alarm dispatcher, answers a call from a panicked woman who claims to have been kidnapped. Confined to the police station and with the phone as his only tool, Asger races against time to get help and find her.",2018-02-22,13.655,7.328,1606
661ec16e82636514977a5a9f,2666,Dark City,"A man struggles with memories of his past, including a wife he cannot remember, in a nightmarish world with no sun and run by beings with telekinetic powers who seek the souls of humans.",1998-02-27,75.68,7.327,2652
661ec16e82636514977a5aa2,7979,The Kite Runner,"After spending years in California, Amir returns to his homeland in Afghanistan to help his old friend Hassan, whose son is in trouble.",2007-12-14,18.407,7.3,1099
661ec16e82636514977a5aa4,11948,"Merry Christmas, Mr. Lawrence","Island of Java, 1942, during World War II. British Major Jack Celliers arrives at a Japanese prison camp, run by the strict Captain Yonoi. Colonel John Lawrence, who has a profound knowledge of Japanese culture, and Sergeant Hara, brutal and simpleton, will witness the struggle of wills between two men from very different backgrounds who are tragically destined to clash.",1983-05-28,21.201,7.3,425
661ec16e82636514977a5aae,212167,Patema Inverted,"In an underground world where tunnels extend everywhere, even though they live in dark and confined spaces, people wear protective clothes and lead quiet and enjoyable lives. Patema, a princess in her underground village, loves to explore the tunnels. Her favorite place is a ""danger zone"" that her village prohibits people from entering. Even though she's scolded, Patema's curiosity can't be held back. No one ever explained what the supposed danger was. On her usual trip to the ""danger zone,"" Patema faces unexpected events. When hidden secrets come to light, the story begins to unfold.",2013-11-09,18.098,7.3,387
661ec16e82636514977a5aaf,38142,5 Centimeters per Second,"Three moments in Takaki's life: his relationship with Akari and their forced separation; his friendship with Kanae, who is secretly in love with him; the demands and disappointments of adulthood, an unhappy life in a cold city.",2007-03-03,28.65,7.309,1856
661ec16e82636514977a5ab9,61791,Rise of the Planet of the Apes,"A highly intelligent chimpanzee named Caesar has been living a peaceful suburban life ever since he was born. But when he gets taken to a cruel primate facility, Caesar decides to revolt against those who have harmed him.",2011-08-03,137.128,7.301,11198
661ec16e82636514977a5abd,36040,Walkabout,"Under the pretense of having a picnic, a geologist takes his teenage daughter and 6-year-old son into the Australian outback and attempts to shoot them. When he fails, he turns the gun on himself, and the two city-bred children must contend with harsh wilderness alone. They are saved by a chance encounter with an Aboriginal boy who shows them how to survive, and in the process underscores the disharmony between nature and modern life.",1971-07-01,24.937,7.301,371
661ec16e82636514977a5ac8,14554,Bad Day at Black Rock,"One-armed war veteran John J. Macreedy steps off a train at the sleepy little town of Black Rock.  Once there, he begins to unravel a web of lies, secrecy, and murder.",1955-01-13,13.48,7.3,343
661ec16e82636514977a5a97,77016,End of Watch,Two young officers are marked for death after confiscating a small cache of money and firearms from the members of a notorious cartel during a routine traffic stop.,2012-09-20,29.821,7.334,3071
661ec16e82636514977a5aa3,759,Gentlemen Prefer Blondes,"Lorelei Lee is a beautiful showgirl engaged to be married to the wealthy Gus Esmond, much to the disapproval of Gus' rich father, Esmond Sr., who thinks that Lorelei is just after his money. When Lorelei goes on a cruise accompanied only by her best friend, Dorothy Shaw, Esmond Sr. hires Ernie Malone, a private detective, to follow her and report any questionable behavior that would disqualify her from the marriage.",1953-07-14,22.339,7.323,912
